group	files	condition
tbclm-2024-08-11-11-44-54	['assets/data/raw/tbclm-2024-08-11-11-44-54-image-2.png', 'assets/data/raw/tbclm-2024-08-11-11-44-54-image-1.png', 'assets/data/raw/tbclm-2024-08-11-11-44-54-image-0.png']	1
nob-2024-08-16-10-16-30	['assets/data/raw/nob-2024-08-16-10-16-30-image-2.png', 'assets/data/raw/nob-2024-08-16-10-16-30-image-1.png', 'assets/data/raw/nob-2024-08-16-10-16-30-image-0.png']	1
nob-2024-08-20-10-51-15	['assets/data/raw/nob-2024-08-20-10-51-15-image-0.png', 'assets/data/raw/nob-2024-08-20-10-51-15-image-1.png', 'assets/data/raw/nob-2024-08-20-10-51-15-image-2.png']	0
nlm-2024-08-15-10-06-14	['assets/data/raw/nlm-2024-08-15-10-06-14-image-0.png', 'assets/data/raw/nlm-2024-08-15-10-06-14-image-1.png', 'assets/data/raw/nlm-2024-08-15-10-06-14-image-2.png']	0
slm-2024-08-15-10-00-14	['assets/data/raw/slm-2024-08-15-10-00-14-image-2.png', 'assets/data/raw/slm-2024-08-15-10-00-14-image-1.png', 'assets/data/raw/slm-2024-08-15-10-00-14-image-0.png']	1
slm-2024-08-21-11-43-08	['assets/data/raw/slm-2024-08-21-11-43-08-image-1.png', 'assets/data/raw/slm-2024-08-21-11-43-08-image-0.png', 'assets/data/raw/slm-2024-08-21-11-43-08-image-2.png']	0
tbclm-2024-08-11-11-43-38	['assets/data/raw/tbclm-2024-08-11-11-43-38-image-0.png', 'assets/data/raw/tbclm-2024-08-11-11-43-38-image-1.png', 'assets/data/raw/tbclm-2024-08-11-11-43-38-image-2.png']	0
slm-2024-08-18-14-17-28	['assets/data/raw/slm-2024-08-18-14-17-28-image-0.png', 'assets/data/raw/slm-2024-08-18-14-17-28-image-1.png', 'assets/data/raw/slm-2024-08-18-14-17-28-image-2.png']	0
tbclm-2024-08-18-10-04-10	['assets/data/raw/tbclm-2024-08-18-10-04-10-image-0.png', 'assets/data/raw/tbclm-2024-08-18-10-04-10-image-1.png', 'assets/data/raw/tbclm-2024-08-18-10-04-10-image-2.png']	1
nlm-2024-08-20-15-08-19	['assets/data/raw/nlm-2024-08-20-15-08-19-image-2.png', 'assets/data/raw/nlm-2024-08-20-15-08-19-image-1.png', 'assets/data/raw/nlm-2024-08-20-15-08-19-image-0.png']	0
nlm-2024-08-15-10-04-30	['assets/data/raw/nlm-2024-08-15-10-04-30-image-2.png', 'assets/data/raw/nlm-2024-08-15-10-04-30-image-1.png', 'assets/data/raw/nlm-2024-08-15-10-04-30-image-0.png']	0
slm-2024-08-16-10-14-48	['assets/data/raw/slm-2024-08-16-10-14-48-image-2.png', 'assets/data/raw/slm-2024-08-16-10-14-48-image-1.png', 'assets/data/raw/slm-2024-08-16-10-14-48-image-0.png']	1
sob-2024-08-20-10-35-52	['assets/data/raw/sob-2024-08-20-10-35-52-image-1.png', 'assets/data/raw/sob-2024-08-20-10-35-52-image-0.png', 'assets/data/raw/sob-2024-08-20-10-35-52-image-2.png']	1
nob-2024-08-18-10-07-17	['assets/data/raw/nob-2024-08-18-10-07-17-image-2.png', 'assets/data/raw/nob-2024-08-18-10-07-17-image-1.png', 'assets/data/raw/nob-2024-08-18-10-07-17-image-0.png']	0
tbclm-2024-08-10-11-52-16	['assets/data/raw/tbclm-2024-08-10-11-52-16-image-1.png', 'assets/data/raw/tbclm-2024-08-10-11-52-16-image-0.png', 'assets/data/raw/tbclm-2024-08-10-11-52-16-image-2.png']	1
sob-2024-08-22-10-08-06	['assets/data/raw/sob-2024-08-22-10-08-06-image-1.png', 'assets/data/raw/sob-2024-08-22-10-08-06-image-0.png', 'assets/data/raw/sob-2024-08-22-10-08-06-image-2.png']	0
slm-2024-08-16-10-11-09	['assets/data/raw/slm-2024-08-16-10-11-09-image-1.png', 'assets/data/raw/slm-2024-08-16-10-11-09-image-0.png', 'assets/data/raw/slm-2024-08-16-10-11-09-image-2.png']	1
nlm-2024-08-19-09-41-49	['assets/data/raw/nlm-2024-08-19-09-41-49-image-0.png', 'assets/data/raw/nlm-2024-08-19-09-41-49-image-1.png', 'assets/data/raw/nlm-2024-08-19-09-41-49-image-2.png']	0
slm-2024-08-18-14-16-54	['assets/data/raw/slm-2024-08-18-14-16-54-image-2.png', 'assets/data/raw/slm-2024-08-18-14-16-54-image-1.png', 'assets/data/raw/slm-2024-08-18-14-16-54-image-0.png']	0
tbclm-2024-08-14-10-04-30	['assets/data/raw/tbclm-2024-08-14-10-04-30-image-0.png', 'assets/data/raw/tbclm-2024-08-14-10-04-30-image-1.png', 'assets/data/raw/tbclm-2024-08-14-10-04-30-image-2.png']	0
tbclm-2024-08-13-10-19-54	['assets/data/raw/tbclm-2024-08-13-10-19-54-image-1.png', 'assets/data/raw/tbclm-2024-08-13-10-19-54-image-0.png', 'assets/data/raw/tbclm-2024-08-13-10-19-54-image-2.png']	1
nob-2024-08-16-10-14-14	['assets/data/raw/nob-2024-08-16-10-14-14-image-0.png', 'assets/data/raw/nob-2024-08-16-10-14-14-image-1.png', 'assets/data/raw/nob-2024-08-16-10-14-14-image-2.png']	0
nob-2024-08-13-10-18-29	['assets/data/raw/nob-2024-08-13-10-18-29-image-1.png', 'assets/data/raw/nob-2024-08-13-10-18-29-image-0.png', 'assets/data/raw/nob-2024-08-13-10-18-29-image-2.png']	0
tbclm-2024-08-11-12-01-50	['assets/data/raw/tbclm-2024-08-11-12-01-50-image-0.png', 'assets/data/raw/tbclm-2024-08-11-12-01-50-image-1.png', 'assets/data/raw/tbclm-2024-08-11-12-01-50-image-2.png']	0
tblm-2024-08-18-10-08-24	['assets/data/raw/tblm-2024-08-18-10-08-24-image-0.png', 'assets/data/raw/tblm-2024-08-18-10-08-24-image-1.png', 'assets/data/raw/tblm-2024-08-18-10-08-24-image-2.png']	0
sob-2024-08-25-11-53-03	['assets/data/raw/sob-2024-08-25-11-53-03-image-1.png', 'assets/data/raw/sob-2024-08-25-11-53-03-image-0.png', 'assets/data/raw/sob-2024-08-25-11-53-03-image-2.png']	1
tblm-2024-08-18-10-06-44	['assets/data/raw/tblm-2024-08-18-10-06-44-image-1.png', 'assets/data/raw/tblm-2024-08-18-10-06-44-image-0.png', 'assets/data/raw/tblm-2024-08-18-10-06-44-image-2.png']	1
tblm-2024-08-11-11-44-54	['assets/data/raw/tblm-2024-08-11-11-44-54-image-1.png', 'assets/data/raw/tblm-2024-08-11-11-44-54-image-0.png', 'assets/data/raw/tblm-2024-08-11-11-44-54-image-2.png']	0
tbclm-2024-08-15-17-46-10	['assets/data/raw/tbclm-2024-08-15-17-46-10-image-0.png', 'assets/data/raw/tbclm-2024-08-15-17-46-10-image-1.png', 'assets/data/raw/tbclm-2024-08-15-17-46-10-image-2.png']	0
slm-2024-08-16-10-10-22	['assets/data/raw/slm-2024-08-16-10-10-22-image-0.png', 'assets/data/raw/slm-2024-08-16-10-10-22-image-1.png', 'assets/data/raw/slm-2024-08-16-10-10-22-image-2.png']	1
tblm-2024-08-12-15-36-50	['assets/data/raw/tblm-2024-08-12-15-36-50-image-0.png', 'assets/data/raw/tblm-2024-08-12-15-36-50-image-1.png', 'assets/data/raw/tblm-2024-08-12-15-36-50-image-2.png']	0
nob-2024-08-22-18-19-07	['assets/data/raw/nob-2024-08-22-18-19-07-image-1.png', 'assets/data/raw/nob-2024-08-22-18-19-07-image-0.png', 'assets/data/raw/nob-2024-08-22-18-19-07-image-2.png']	0
tblm-2024-08-16-10-15-22	['assets/data/raw/tblm-2024-08-16-10-15-22-image-1.png', 'assets/data/raw/tblm-2024-08-16-10-15-22-image-0.png', 'assets/data/raw/tblm-2024-08-16-10-15-22-image-2.png']	0
slm-2024-08-18-14-15-47	['assets/data/raw/slm-2024-08-18-14-15-47-image-0.png', 'assets/data/raw/slm-2024-08-18-14-15-47-image-1.png', 'assets/data/raw/slm-2024-08-18-14-15-47-image-2.png']	0
tblm-2024-08-13-10-19-54	['assets/data/raw/tblm-2024-08-13-10-19-54-image-2.png', 'assets/data/raw/tblm-2024-08-13-10-19-54-image-1.png', 'assets/data/raw/tblm-2024-08-13-10-19-54-image-0.png']	0
slm-2024-08-18-10-04-58	['assets/data/raw/slm-2024-08-18-10-04-58-image-2.png', 'assets/data/raw/slm-2024-08-18-10-04-58-image-1.png', 'assets/data/raw/slm-2024-08-18-10-04-58-image-0.png']	0
tblm-2024-08-10-11-52-16	['assets/data/raw/tblm-2024-08-10-11-52-16-image-2.png', 'assets/data/raw/tblm-2024-08-10-11-52-16-image-1.png', 'assets/data/raw/tblm-2024-08-10-11-52-16-image-0.png']	0
nob-2024-08-23-14-15-09	['assets/data/raw/nob-2024-08-23-14-15-09-image-1.png', 'assets/data/raw/nob-2024-08-23-14-15-09-image-0.png', 'assets/data/raw/nob-2024-08-23-14-15-09-image-2.png']	0
slm-2024-08-09-10-06-20	['assets/data/raw/slm-2024-08-09-10-06-20-image-0.png', 'assets/data/raw/slm-2024-08-09-10-06-20-image-1.png', 'assets/data/raw/slm-2024-08-09-10-06-20-image-2.png']	0
sob-2024-08-16-10-15-56	['assets/data/raw/sob-2024-08-16-10-15-56-image-0.png', 'assets/data/raw/sob-2024-08-16-10-15-56-image-1.png', 'assets/data/raw/sob-2024-08-16-10-15-56-image-2.png']	0
sob-2024-08-12-13-02-50	['assets/data/raw/sob-2024-08-12-13-02-50-image-0.png', 'assets/data/raw/sob-2024-08-12-13-02-50-image-1.png', 'assets/data/raw/sob-2024-08-12-13-02-50-image-2.png']	0
nlm-2024-08-22-14-08-43	['assets/data/raw/nlm-2024-08-22-14-08-43-image-2.png', 'assets/data/raw/nlm-2024-08-22-14-08-43-image-1.png', 'assets/data/raw/nlm-2024-08-22-14-08-43-image-0.png']	0
tblm-2024-08-14-10-04-30	['assets/data/raw/tblm-2024-08-14-10-04-30-image-2.png', 'assets/data/raw/tblm-2024-08-14-10-04-30-image-0.png', 'assets/data/raw/tblm-2024-08-14-10-04-30-image-1.png']	0
sob-2024-08-10-13-01-27	['assets/data/raw/sob-2024-08-10-13-01-27-image-2.png', 'assets/data/raw/sob-2024-08-10-13-01-27-image-0.png', 'assets/data/raw/sob-2024-08-10-13-01-27-image-1.png']	0
nlm-2024-08-27-10-28-58	['assets/data/raw/nlm-2024-08-27-10-28-58-image-2.png', 'assets/data/raw/nlm-2024-08-27-10-28-58-image-0.png', 'assets/data/raw/nlm-2024-08-27-10-28-58-image-1.png']	0
tblm-2024-08-10-11-51-22	['assets/data/raw/tblm-2024-08-10-11-51-22-image-2.png', 'assets/data/raw/tblm-2024-08-10-11-51-22-image-0.png', 'assets/data/raw/tblm-2024-08-10-11-51-22-image-1.png']	0
nlm-2024-08-16-10-13-06	['assets/data/raw/nlm-2024-08-16-10-13-06-image-2.png', 'assets/data/raw/nlm-2024-08-16-10-13-06-image-0.png', 'assets/data/raw/nlm-2024-08-16-10-13-06-image-1.png']	0
nlm-2024-08-16-15-16-37	['assets/data/raw/nlm-2024-08-16-15-16-37-image-2.png', 'assets/data/raw/nlm-2024-08-16-15-16-37-image-0.png', 'assets/data/raw/nlm-2024-08-16-15-16-37-image-1.png']	0
tblm-2024-08-11-11-43-38	['assets/data/raw/tblm-2024-08-11-11-43-38-image-2.png', 'assets/data/raw/tblm-2024-08-11-11-43-38-image-0.png', 'assets/data/raw/tblm-2024-08-11-11-43-38-image-1.png']	0
tblm-2024-08-18-10-04-10	['assets/data/raw/tblm-2024-08-18-10-04-10-image-2.png', 'assets/data/raw/tblm-2024-08-18-10-04-10-image-0.png', 'assets/data/raw/tblm-2024-08-18-10-04-10-image-1.png']	1
sob-2024-08-21-12-08-12	['assets/data/raw/sob-2024-08-21-12-08-12-image-2.png', 'assets/data/raw/sob-2024-08-21-12-08-12-image-0.png', 'assets/data/raw/sob-2024-08-21-12-08-12-image-1.png']	0
nob-2024-08-15-17-45-25	['assets/data/raw/nob-2024-08-15-17-45-25-image-2.png', 'assets/data/raw/nob-2024-08-15-17-45-25-image-0.png', 'assets/data/raw/nob-2024-08-15-17-45-25-image-1.png']	0
slm-2024-08-09-10-58-52	['assets/data/raw/slm-2024-08-09-10-58-52-image-2.png', 'assets/data/raw/slm-2024-08-09-10-58-52-image-0.png', 'assets/data/raw/slm-2024-08-09-10-58-52-image-1.png']	0
tblm-2024-08-11-12-01-50	['assets/data/raw/tblm-2024-08-11-12-01-50-image-2.png', 'assets/data/raw/tblm-2024-08-11-12-01-50-image-0.png', 'assets/data/raw/tblm-2024-08-11-12-01-50-image-1.png']	0
tbclm-2024-08-18-10-08-24	['assets/data/raw/tbclm-2024-08-18-10-08-24-image-2.png', 'assets/data/raw/tbclm-2024-08-18-10-08-24-image-0.png', 'assets/data/raw/tbclm-2024-08-18-10-08-24-image-1.png']	0
nob-2024-08-12-15-29-37	['assets/data/raw/nob-2024-08-12-15-29-37-image-2.png', 'assets/data/raw/nob-2024-08-12-15-29-37-image-0.png', 'assets/data/raw/nob-2024-08-12-15-29-37-image-1.png']	0
slm-2024-08-20-10-36-23	['assets/data/raw/slm-2024-08-20-10-36-23-image-2.png', 'assets/data/raw/slm-2024-08-20-10-36-23-image-0.png', 'assets/data/raw/slm-2024-08-20-10-36-23-image-1.png']	0
tblm-2024-08-15-17-46-10	['assets/data/raw/tblm-2024-08-15-17-46-10-image-2.png', 'assets/data/raw/tblm-2024-08-15-17-46-10-image-0.png', 'assets/data/raw/tblm-2024-08-15-17-46-10-image-1.png']	0
tbclm-2024-08-12-15-36-50	['assets/data/raw/tbclm-2024-08-12-15-36-50-image-2.png', 'assets/data/raw/tbclm-2024-08-12-15-36-50-image-0.png', 'assets/data/raw/tbclm-2024-08-12-15-36-50-image-1.png']	0
nlm-2024-08-26-12-46-22	['assets/data/raw/nlm-2024-08-26-12-46-22-image-2.png', 'assets/data/raw/nlm-2024-08-26-12-46-22-image-0.png', 'assets/data/raw/nlm-2024-08-26-12-46-22-image-1.png']	0
tbclm-2024-08-18-14-17-28	['assets/data/raw/tbclm-2024-08-18-14-17-28-image-2.png', 'assets/data/raw/tbclm-2024-08-18-14-17-28-image-1.png', 'assets/data/raw/tbclm-2024-08-18-14-17-28-image-0.png']	0
tbclm-2024-08-15-10-00-14	['assets/data/raw/tbclm-2024-08-15-10-00-14-image-0.png', 'assets/data/raw/tbclm-2024-08-15-10-00-14-image-1.png', 'assets/data/raw/tbclm-2024-08-15-10-00-14-image-2.png']	1
slm-2024-08-11-11-43-38	['assets/data/raw/slm-2024-08-11-11-43-38-image-2.png', 'assets/data/raw/slm-2024-08-11-11-43-38-image-1.png', 'assets/data/raw/slm-2024-08-11-11-43-38-image-0.png']	0
nob-2024-08-20-14-48-00	['assets/data/raw/nob-2024-08-20-14-48-00-image-2.png', 'assets/data/raw/nob-2024-08-20-14-48-00-image-1.png', 'assets/data/raw/nob-2024-08-20-14-48-00-image-0.png']	0
nlm-2024-08-13-10-17-38	['assets/data/raw/nlm-2024-08-13-10-17-38-image-1.png', 'assets/data/raw/nlm-2024-08-13-10-17-38-image-0.png', 'assets/data/raw/nlm-2024-08-13-10-17-38-image-2.png']	0
slm-2024-08-18-10-08-24	['assets/data/raw/slm-2024-08-18-10-08-24-image-1.png', 'assets/data/raw/slm-2024-08-18-10-08-24-image-0.png', 'assets/data/raw/slm-2024-08-18-10-08-24-image-2.png']	0
sob-2024-08-14-11-36-30	['assets/data/raw/sob-2024-08-14-11-36-30-image-1.png', 'assets/data/raw/sob-2024-08-14-11-36-30-image-0.png', 'assets/data/raw/sob-2024-08-14-11-36-30-image-2.png']	0
slm-2024-08-18-10-04-10	['assets/data/raw/slm-2024-08-18-10-04-10-image-2.png', 'assets/data/raw/slm-2024-08-18-10-04-10-image-1.png', 'assets/data/raw/slm-2024-08-18-10-04-10-image-0.png']	1
nlm-2024-08-18-10-48-39	['assets/data/raw/nlm-2024-08-18-10-48-39-image-2.png', 'assets/data/raw/nlm-2024-08-18-10-48-39-image-1.png', 'assets/data/raw/nlm-2024-08-18-10-48-39-image-0.png']	1
nob-2024-08-20-23-57-00	['assets/data/raw/nob-2024-08-20-23-57-00-image-1.png', 'assets/data/raw/nob-2024-08-20-23-57-00-image-0.png', 'assets/data/raw/nob-2024-08-20-23-57-00-image-2.png']	0
slm-2024-08-16-10-15-22	['assets/data/raw/slm-2024-08-16-10-15-22-image-0.png', 'assets/data/raw/slm-2024-08-16-10-15-22-image-1.png', 'assets/data/raw/slm-2024-08-16-10-15-22-image-2.png']	1
nob-2024-08-26-14-45-53	['assets/data/raw/nob-2024-08-26-14-45-53-image-2.png', 'assets/data/raw/nob-2024-08-26-14-45-53-image-1.png', 'assets/data/raw/nob-2024-08-26-14-45-53-image-0.png']	0
tblm-2024-08-16-10-10-22	['assets/data/raw/tblm-2024-08-16-10-10-22-image-1.png', 'assets/data/raw/tblm-2024-08-16-10-10-22-image-0.png', 'assets/data/raw/tblm-2024-08-16-10-10-22-image-2.png']	1
slm-2024-08-12-15-36-50	['assets/data/raw/slm-2024-08-12-15-36-50-image-1.png', 'assets/data/raw/slm-2024-08-12-15-36-50-image-0.png', 'assets/data/raw/slm-2024-08-12-15-36-50-image-2.png']	0
slm-2024-08-10-11-51-22	['assets/data/raw/slm-2024-08-10-11-51-22-image-2.png', 'assets/data/raw/slm-2024-08-10-11-51-22-image-1.png', 'assets/data/raw/slm-2024-08-10-11-51-22-image-0.png']	0
nlm-2024-08-16-10-12-32	['assets/data/raw/nlm-2024-08-16-10-12-32-image-1.png', 'assets/data/raw/nlm-2024-08-16-10-12-32-image-0.png', 'assets/data/raw/nlm-2024-08-16-10-12-32-image-2.png']	0
slm-2024-08-11-11-44-54	['assets/data/raw/slm-2024-08-11-11-44-54-image-0.png', 'assets/data/raw/slm-2024-08-11-11-44-54-image-1.png', 'assets/data/raw/slm-2024-08-11-11-44-54-image-2.png']	0
tbclm-2024-08-20-10-36-23	['assets/data/raw/tbclm-2024-08-20-10-36-23-image-1.png', 'assets/data/raw/tbclm-2024-08-20-10-36-23-image-0.png', 'assets/data/raw/tbclm-2024-08-20-10-36-23-image-2.png']	0
nob-2024-08-18-10-48-05	['assets/data/raw/nob-2024-08-18-10-48-05-image-2.png', 'assets/data/raw/nob-2024-08-18-10-48-05-image-1.png', 'assets/data/raw/nob-2024-08-18-10-48-05-image-0.png']	1
slm-2024-08-18-10-06-44	['assets/data/raw/slm-2024-08-18-10-06-44-image-0.png', 'assets/data/raw/slm-2024-08-18-10-06-44-image-1.png', 'assets/data/raw/slm-2024-08-18-10-06-44-image-2.png']	1
sob-2024-08-10-11-53-26	['assets/data/raw/sob-2024-08-10-11-53-26-image-1.png', 'assets/data/raw/sob-2024-08-10-11-53-26-image-0.png', 'assets/data/raw/sob-2024-08-10-11-53-26-image-2.png']	0
sob-2024-08-15-13-55-39	['assets/data/raw/sob-2024-08-15-13-55-39-image-2.png', 'assets/data/raw/sob-2024-08-15-13-55-39-image-1.png', 'assets/data/raw/sob-2024-08-15-13-55-39-image-0.png']	0
nob-2024-08-16-10-26-09	['assets/data/raw/nob-2024-08-16-10-26-09-image-1.png', 'assets/data/raw/nob-2024-08-16-10-26-09-image-0.png', 'assets/data/raw/nob-2024-08-16-10-26-09-image-2.png']	1
tbclm-2024-08-18-14-16-54	['assets/data/raw/tbclm-2024-08-18-14-16-54-image-0.png', 'assets/data/raw/tbclm-2024-08-18-14-16-54-image-1.png', 'assets/data/raw/tbclm-2024-08-18-14-16-54-image-2.png']	0
slm-2024-08-14-10-04-30	['assets/data/raw/slm-2024-08-14-10-04-30-image-2.png', 'assets/data/raw/slm-2024-08-14-10-04-30-image-1.png', 'assets/data/raw/slm-2024-08-14-10-04-30-image-0.png']	0
sob-2024-08-13-10-20-42	['assets/data/raw/sob-2024-08-13-10-20-42-image-0.png', 'assets/data/raw/sob-2024-08-13-10-20-42-image-1.png', 'assets/data/raw/sob-2024-08-13-10-20-42-image-2.png']	1
tblm-2024-08-18-14-15-47	['assets/data/raw/tblm-2024-08-18-14-15-47-image-1.png', 'assets/data/raw/tblm-2024-08-18-14-15-47-image-0.png', 'assets/data/raw/tblm-2024-08-18-14-15-47-image-2.png']	0
nob-2024-08-09-11-50-26	['assets/data/raw/nob-2024-08-09-11-50-26-image-1.png', 'assets/data/raw/nob-2024-08-09-11-50-26-image-0.png', 'assets/data/raw/nob-2024-08-09-11-50-26-image-2.png']	0
sob-2024-08-15-10-05-13	['assets/data/raw/sob-2024-08-15-10-05-13-image-0.png', 'assets/data/raw/sob-2024-08-15-10-05-13-image-1.png', 'assets/data/raw/sob-2024-08-15-10-05-13-image-2.png']	0
sob-2024-08-11-11-44-18	['assets/data/raw/sob-2024-08-11-11-44-18-image-0.png', 'assets/data/raw/sob-2024-08-11-11-44-18-image-1.png', 'assets/data/raw/sob-2024-08-11-11-44-18-image-2.png']	0
sob-2024-08-26-09-55-20	['assets/data/raw/sob-2024-08-26-09-55-20-image-2.png', 'assets/data/raw/sob-2024-08-26-09-55-20-image-1.png', 'assets/data/raw/sob-2024-08-26-09-55-20-image-0.png']	0
tblm-2024-08-09-10-06-20	['assets/data/raw/tblm-2024-08-09-10-06-20-image-1.png', 'assets/data/raw/tblm-2024-08-09-10-06-20-image-0.png', 'assets/data/raw/tblm-2024-08-09-10-06-20-image-2.png']	0
tbclm-2024-08-16-10-14-48	['assets/data/raw/tbclm-2024-08-16-10-14-48-image-0.png', 'assets/data/raw/tbclm-2024-08-16-10-14-48-image-1.png', 'assets/data/raw/tbclm-2024-08-16-10-14-48-image-2.png']	1
tbclm-2024-08-09-10-58-52	['assets/data/raw/tbclm-2024-08-09-10-58-52-image-1.png', 'assets/data/raw/tbclm-2024-08-09-10-58-52-image-0.png', 'assets/data/raw/tbclm-2024-08-09-10-58-52-image-2.png']	1
nlm-2024-08-24-11-35-59	['assets/data/raw/nlm-2024-08-24-11-35-59-image-2.png', 'assets/data/raw/nlm-2024-08-24-11-35-59-image-1.png', 'assets/data/raw/nlm-2024-08-24-11-35-59-image-0.png']	1
nlm-2024-08-12-13-55-43	['assets/data/raw/nlm-2024-08-12-13-55-43-image-1.png', 'assets/data/raw/nlm-2024-08-12-13-55-43-image-0.png', 'assets/data/raw/nlm-2024-08-12-13-55-43-image-2.png']	1
tblm-2024-08-20-10-36-23	['assets/data/raw/tblm-2024-08-20-10-36-23-image-2.png', 'assets/data/raw/tblm-2024-08-20-10-36-23-image-1.png', 'assets/data/raw/tblm-2024-08-20-10-36-23-image-0.png']	0
nob-2024-08-16-10-17-04	['assets/data/raw/nob-2024-08-16-10-17-04-image-0.png', 'assets/data/raw/nob-2024-08-16-10-17-04-image-1.png', 'assets/data/raw/nob-2024-08-16-10-17-04-image-2.png']	1
nlm-2024-08-16-10-17-38	['assets/data/raw/nlm-2024-08-16-10-17-38-image-0.png', 'assets/data/raw/nlm-2024-08-16-10-17-38-image-1.png', 'assets/data/raw/nlm-2024-08-16-10-17-38-image-2.png']	1
slm-2024-08-15-17-46-10	['assets/data/raw/slm-2024-08-15-17-46-10-image-2.png', 'assets/data/raw/slm-2024-08-15-17-46-10-image-1.png', 'assets/data/raw/slm-2024-08-15-17-46-10-image-0.png']	0
tbclm-2024-08-16-10-10-22	['assets/data/raw/tbclm-2024-08-16-10-10-22-image-2.png', 'assets/data/raw/tbclm-2024-08-16-10-10-22-image-1.png', 'assets/data/raw/tbclm-2024-08-16-10-10-22-image-0.png']	1
sob-2024-08-18-14-16-20	['assets/data/raw/sob-2024-08-18-14-16-20-image-2.png', 'assets/data/raw/sob-2024-08-18-14-16-20-image-1.png', 'assets/data/raw/sob-2024-08-18-14-16-20-image-0.png']	0
slm-2024-08-11-12-01-50	['assets/data/raw/slm-2024-08-11-12-01-50-image-2.png', 'assets/data/raw/slm-2024-08-11-12-01-50-image-1.png', 'assets/data/raw/slm-2024-08-11-12-01-50-image-0.png']	0
sob-2024-08-15-22-20-36	['assets/data/raw/sob-2024-08-15-22-20-36-image-0.png', 'assets/data/raw/sob-2024-08-15-22-20-36-image-1.png', 'assets/data/raw/sob-2024-08-15-22-20-36-image-2.png']	0
tblm-2024-08-18-14-17-28	['assets/data/raw/tblm-2024-08-18-14-17-28-image-1.png', 'assets/data/raw/tblm-2024-08-18-14-17-28-image-0.png', 'assets/data/raw/tblm-2024-08-18-14-17-28-image-2.png']	1
tblm-2024-08-21-11-43-08	['assets/data/raw/tblm-2024-08-21-11-43-08-image-0.png', 'assets/data/raw/tblm-2024-08-21-11-43-08-image-1.png', 'assets/data/raw/tblm-2024-08-21-11-43-08-image-2.png']	1
tblm-2024-08-09-10-58-52	['assets/data/raw/tblm-2024-08-09-10-58-52-image-2.png', 'assets/data/raw/tblm-2024-08-09-10-58-52-image-1.png', 'assets/data/raw/tblm-2024-08-09-10-58-52-image-0.png']	0
nob-2024-08-16-10-13-40	['assets/data/raw/nob-2024-08-16-10-13-40-image-2.png', 'assets/data/raw/nob-2024-08-16-10-13-40-image-1.png', 'assets/data/raw/nob-2024-08-16-10-13-40-image-0.png']	0
tbclm-2024-08-09-10-06-20	['assets/data/raw/tbclm-2024-08-09-10-06-20-image-2.png', 'assets/data/raw/tbclm-2024-08-09-10-06-20-image-1.png', 'assets/data/raw/tbclm-2024-08-09-10-06-20-image-0.png']	1
nob-2024-08-24-11-35-15	['assets/data/raw/nob-2024-08-24-11-35-15-image-2.png', 'assets/data/raw/nob-2024-08-24-11-35-15-image-1.png', 'assets/data/raw/nob-2024-08-24-11-35-15-image-0.png']	1
nob-2024-08-11-12-17-41	['assets/data/raw/nob-2024-08-11-12-17-41-image-2.png', 'assets/data/raw/nob-2024-08-11-12-17-41-image-1.png', 'assets/data/raw/nob-2024-08-11-12-17-41-image-0.png']	0
tbclm-2024-08-18-14-15-47	['assets/data/raw/tbclm-2024-08-18-14-15-47-image-2.png', 'assets/data/raw/tbclm-2024-08-18-14-15-47-image-1.png', 'assets/data/raw/tbclm-2024-08-18-14-15-47-image-0.png']	0
tblm-2024-08-16-10-11-09	['assets/data/raw/tblm-2024-08-16-10-11-09-image-0.png', 'assets/data/raw/tblm-2024-08-16-10-11-09-image-1.png', 'assets/data/raw/tblm-2024-08-16-10-11-09-image-2.png']	1
